owner,platform,lat,lon,observationDate,depth,DO,qcFlag 
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T20:15:00Z,1.0,7.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T20:30:00Z,1.0,7.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T20:45:00Z,1.0,7.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T21:00:00Z,1.0,7.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T21:15:00Z,1.0,7.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T21:30:00Z,1.0,7.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T21:45:00Z,1.0,7.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T22:00:00Z,1.0,7.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T22:15:00Z,1.0,7.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T22:30:00Z,1.0,7.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T22:45:00Z,1.0,7.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T23:00:00Z,1.0,7.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T23:15:00Z,1.0,7.84,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T23:30:00Z,1.0,7.83,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-22T23:45:00Z,1.0,7.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T00:00:00Z,1.0,7.8,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T00:15:00Z,1.0,7.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T00:30:00Z,1.0,7.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T00:45:00Z,1.0,7.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T01:00:00Z,1.0,7.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T01:15:00Z,1.0,7.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T01:30:00Z,1.0,7.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T01:45:00Z,1.0,7.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T02:00:00Z,1.0,7.89,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T02:15:00Z,1.0,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T02:30:00Z,1.0,8.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T02:45:00Z,1.0,8.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T03:00:00Z,1.0,8.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T03:15:00Z,1.0,8.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T03:30:00Z,1.0,7.99,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T03:45:00Z,1.0,7.97,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T04:00:00Z,1.0,7.97,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T04:15:00Z,1.0,7.99,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T04:30:00Z,1.0,7.99,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T04:45:00Z,1.0,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T05:00:00Z,1.0,8.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T05:15:00Z,1.0,8.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T05:30:00Z,1.0,8.05,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T05:45:00Z,1.0,8.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T06:00:00Z,1.0,8.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T06:15:00Z,1.0,8.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T06:30:00Z,1.0,8.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T06:45:00Z,1.0,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T07:00:00Z,1.0,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T07:15:00Z,1.0,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T07:30:00Z,1.0,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T07:45:00Z,1.0,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T08:00:00Z,1.0,8.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T08:15:00Z,1.0,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T08:30:00Z,1.0,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T08:45:00Z,1.0,8.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T09:00:00Z,1.0,8.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T09:15:00Z,1.0,8.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T09:30:00Z,1.0,8.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T09:45:00Z,1.0,8.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T10:00:00Z,1.0,8.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T10:15:00Z,1.0,8.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T10:30:00Z,1.0,8.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T10:45:00Z,1.0,8.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T11:00:00Z,1.0,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T11:15:00Z,1.0,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T11:30:00Z,1.0,8.17,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T11:45:00Z,1.0,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T12:00:00Z,1.0,8.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T12:15:00Z,1.0,8.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T12:30:00Z,1.0,8.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T12:45:00Z,1.0,8.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T13:00:00Z,1.0,8.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T13:15:00Z,1.0,8.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T13:30:00Z,1.0,8.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T13:45:00Z,1.0,8.26,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T14:00:00Z,1.0,8.3,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T14:15:00Z,1.0,8.35,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T14:30:00Z,1.0,8.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T14:45:00Z,1.0,8.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T15:00:00Z,1.0,8.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T15:15:00Z,1.0,8.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T15:30:00Z,1.0,8.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T15:45:00Z,91.4,8.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T16:00:00Z,90.7,8.54,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T16:15:00Z,90.1,8.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T16:30:00Z,89.9,8.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T16:45:00Z,90.3,8.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T17:00:00Z,89.7,8.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T17:15:00Z,89.5,8.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T17:30:00Z,89.0,8.26,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T17:45:00Z,85.2,7.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T18:00:00Z,84.0,7.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T18:15:00Z,82.8,7.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T18:30:00Z,85.1,7.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T18:45:00Z,85.0,7.8,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T19:00:00Z,83.4,7.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T19:15:00Z,84.1,7.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T19:30:00Z,83.5,7.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T19:45:00Z,84.8,7.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T20:00:00Z,85.3,7.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T20:15:00Z,86.8,8.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T20:30:00Z,86.7,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T20:45:00Z,85.6,7.9,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T21:00:00Z,87.1,8.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T21:15:00Z,86.6,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T21:30:00Z,86.7,8.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T21:45:00Z,87.5,8.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T22:00:00Z,87.1,8.05,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T22:15:00Z,85.7,7.93,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T22:30:00Z,85.2,7.89,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T22:45:00Z,84.2,7.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T23:00:00Z,83.6,7.76,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T23:15:00Z,85.5,7.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T23:30:00Z,84.9,7.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-23T23:45:00Z,83.1,7.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T00:00:00Z,83.7,7.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T00:15:00Z,82.0,7.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T00:30:00Z,82.6,7.66,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T00:45:00Z,83.9,7.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T01:00:00Z,82.0,7.55,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T01:15:00Z,82.3,7.57,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T01:30:00Z,85.9,7.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T01:45:00Z,87.1,8.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T02:00:00Z,86.2,8.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T02:15:00Z,84.3,7.85,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T02:30:00Z,83.9,7.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T02:45:00Z,83.4,7.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T03:00:00Z,82.9,7.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T03:15:00Z,82.1,7.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T03:30:00Z,81.9,7.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T03:45:00Z,78.47,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T04:00:00Z,81.3,7.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T04:15:00Z,81.1,7.59,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T04:30:00Z,79.84,7.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T04:45:00Z,80.1,7.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T05:00:00Z,79.97,7.54,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T05:15:00Z,79.98,7.55,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T05:30:00Z,80.4,7.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T05:45:00Z,80.1,7.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T06:00:00Z,80.3,7.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T06:15:00Z,80.7,7.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T06:30:00Z,81.0,7.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T06:45:00Z,80.5,7.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T07:00:00Z,79.79,7.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T07:15:00Z,79.6,7.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T07:30:00Z,79.33,7.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T07:45:00Z,78.44,7.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T08:00:00Z,78.31,7.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T08:15:00Z,77.92,7.45,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T08:30:00Z,77.69,7.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T08:45:00Z,78.51,7.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T09:00:00Z,78.81,7.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T09:15:00Z,77.95,7.45,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T09:30:00Z,78.62,7.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T09:45:00Z,78.26,7.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T10:00:00Z,77.9,7.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T10:15:00Z,78.05,7.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T10:30:00Z,77.71,7.4,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T10:45:00Z,77.94,7.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T11:00:00Z,77.86,7.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T11:15:00Z,77.03,7.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T11:30:00Z,77.34,7.37,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T11:45:00Z,77.48,7.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T12:00:00Z,77.33,7.37,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T12:15:00Z,77.54,7.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T12:30:00Z,77.3,7.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T12:45:00Z,77.24,7.37,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T13:00:00Z,76.88,7.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T13:15:00Z,77.25,7.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T13:30:00Z,75.32,7.19,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T13:45:00Z,67.12,6.4,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T14:00:00Z,74.33,7.09,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T14:15:00Z,73.35,6.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T14:30:00Z,74.26,7.05,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T14:45:00Z,76.97,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T15:00:00Z,75.96,7.24,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T15:15:00Z,77.26,7.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T15:30:00Z,77.02,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T15:45:00Z,75.68,7.19,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T16:00:00Z,76.33,7.24,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T16:15:00Z,76.35,7.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T16:30:00Z,77.55,7.31,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T16:45:00Z,78.31,7.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T17:00:00Z,80.6,7.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T17:15:00Z,81.2,7.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T17:30:00Z,82.2,7.69,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T17:45:00Z,82.7,7.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T18:00:00Z,86.3,8.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T18:15:00Z,85.1,7.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T18:30:00Z,86.5,8.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T18:45:00Z,86.5,8.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T19:00:00Z,88.9,8.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T19:15:00Z,89.8,8.28,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T19:30:00Z,93.7,8.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T19:45:00Z,94.8,8.69,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T20:00:00Z,96.4,8.83,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T20:15:00Z,97.1,8.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T20:30:00Z,98.7,9.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T20:45:00Z,99.2,9.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T21:00:00Z,99.8,9.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T21:15:00Z,98.9,8.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T21:30:00Z,99.3,9.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T21:45:00Z,100.3,9.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T22:00:00Z,98.5,8.93,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T22:15:00Z,101.7,9.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T22:30:00Z,100.7,9.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T23:00:00Z,104.0,9.37,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T23:15:00Z,105.1,9.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T23:30:00Z,105.2,9.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-24T23:45:00Z,106.3,9.55,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T00:00:00Z,105.5,9.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T00:15:00Z,106.6,9.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T00:30:00Z,105.5,9.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T00:45:00Z,105.2,9.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T01:00:00Z,102.4,9.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T01:15:00Z,101.7,9.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T01:30:00Z,102.4,9.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T01:45:00Z,101.1,8.98,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T02:00:00Z,103.1,9.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T02:15:00Z,105.4,9.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T02:30:00Z,106.1,9.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T02:45:00Z,104.1,9.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T03:00:00Z,103.2,9.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T03:15:00Z,104.2,9.2,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T03:30:00Z,103.2,9.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T03:45:00Z,100.8,8.9,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T04:00:00Z,98.7,8.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T04:15:00Z,96.1,8.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T04:30:00Z,103.3,9.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T04:45:00Z,102.3,9.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T05:00:00Z,103.5,9.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T05:15:00Z,101.9,9.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T05:30:00Z,98.3,8.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T05:45:00Z,99.7,8.87,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T06:00:00Z,99.6,8.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T06:15:00Z,98.8,8.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T06:30:00Z,98.3,8.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T06:45:00Z,97.1,8.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T07:00:00Z,93.4,8.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T07:15:00Z,91.1,8.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T07:30:00Z,89.5,8.1,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T07:45:00Z,89.6,8.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T08:00:00Z,88.5,8.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T08:15:00Z,88.1,8.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T08:30:00Z,86.8,7.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T08:45:00Z,85.4,7.8,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T09:00:00Z,83.7,7.66,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T09:15:00Z,84.2,7.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T09:30:00Z,83.5,7.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T09:45:00Z,83.5,7.66,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T10:00:00Z,82.6,7.57,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T10:15:00Z,83.2,7.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T10:30:00Z,83.2,7.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T10:45:00Z,82.8,7.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T11:00:00Z,82.6,7.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T11:15:00Z,82.0,7.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T11:30:00Z,82.2,7.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T11:45:00Z,82.1,7.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T12:00:00Z,81.4,7.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T12:15:00Z,81.8,7.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T12:30:00Z,80.8,7.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T12:45:00Z,80.9,7.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T13:00:00Z,81.1,7.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T13:15:00Z,81.8,7.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T13:30:00Z,80.9,7.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T13:45:00Z,81.6,7.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T14:00:00Z,82.2,7.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T14:15:00Z,82.8,7.54,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T14:30:00Z,82.6,7.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T14:45:00Z,84.1,7.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T15:15:00Z,86.0,7.76,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T15:30:00Z,86.3,7.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T15:45:00Z,86.4,7.76,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T16:00:00Z,83.4,7.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T16:15:00Z,83.0,7.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T16:30:00Z,78.92,7.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T16:45:00Z,77.25,6.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T17:00:00Z,86.9,7.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T17:15:00Z,85.4,7.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T17:30:00Z,78.77,7.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T17:45:00Z,85.8,7.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T18:00:00Z,81.8,7.31,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T18:15:00Z,85.5,7.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T18:30:00Z,91.4,8.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T18:45:00Z,94.4,8.32,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T19:00:00Z,93.4,8.26,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T19:15:00Z,98.1,8.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T19:30:00Z,100.3,8.8,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-01-25T19:45:00Z,99.5,8.74,1111122
